Ad_Reference_ID,ad_category,ad_device,ad_location,ad_type,cost_per_click,ad_video_length,total_clicks,total_impressions,ctr,avg_watch_duration,total_ad_spend,total_revenue,roas,total_conversions,conversion_rate,overall_conversion_rate,avg_user_age,unique_users,avg_watch_ratio,avg_ded_score,category_age_affinity,platforms_used,devices_used,platform_avg_roas,platform_total_spend,platform_total_revenue,active_time_slots,best_day,avg_hour,ingestion_date,ingestion_timestamp,engagement_efficiency,profit_margin,cost_per_conversion,high_performance,cost_efficiency_score,engagement_score,audience_alignment_score,ad_age_days,ad_lifecycle_stage,location_type,season,processing_date,export_timestamp,export_version,environment
AD_0260,Electronics,All-Devices,Karnataka,Image,1.34,0.0,29,1231,0.0243,0.0,38.86,0.0,0.0,0,0.031,0.031,47.0,1231,0.0,0.15,0.0393,google,All-Devices,0.0,38.86,0.0,Afternoon,1,20.0,2026-09-18,2026-09-18,0.09,-1.0,0.0,0,0.0,0.122,0.0393,48,Mature,Rural,Summer,2026-09-18,2026-08-03T15:45:00,v2.0,Demo
AD_0261,Fashion,Desktop,Uttar Pradesh,Carousel,1.26,0.0,14,1289,0.0109,0.0,17.64,73.44,4.16,1,0.0164,0.0164,26.0,1289,0.0,0.1,0.0185,google,Desktop,3.92,17.64,73.44,Night,1,9.9,2026-09-19,2026-09-19,0.04,0.7598,17.64,0,0.0567,0.054,0.0185,57,Growing,Urban,Summer,2026-09-19,2026-08-03T15:45:00,v2.0,Demo
AD_0262,Electronics,All-Devices,Maharashtra,Image,1.12,0.0,5,183,0.0319,0.0,5.6,99.97,17.85,1,0.0362,0.0362,52.0,183,0.0,0.06,0.0978,facebook,All-Devices,17.47,5.6,99.97,Night,4,12.0,2026-09-20,2026-09-20,0.14,0.944,5.6,1,0.1786,0.159,0.0978,21,Growing,Rural,Summer,2026-09-20,2026-08-03T15:45:00,v2.0,Demo
AD_0263,Health,Tablet,Karnataka,Video,0.52,37.5,23,1140,0.0206,14.6,11.96,0.0,0.0,0,0.008,0.008,36.0,1140,0.39,0.1,0.0358,google,Tablet,0.0,11.96,0.0,Morning,5,9.1,2026-09-21,2026-09-21,0.57,-1.0,0.0,0,0.0,0.298,0.0358,82,Declining,Semi-Urban,Winter,2026-09-21,2026-08-03T15:45:00,v2.0,Demo
AD_0264,Food,Mobile,Maharashtra,Text,0.69,0.0,19,1080,0.0184,0.0,13.11,95.18,7.26,1,0.0333,0.0333,26.0,1080,0.0,0.15,0.0481,google,Mobile,7.12,13.11,95.18,Night,5,14.1,2026-09-22,2026-09-22,0.13,0.8623,13.11,0,0.0763,0.092,0.0481,99,Declining,Urban,Spring,2026-09-22,2026-08-03T15:45:00,v2.0,Demo
AD_0265,Electronics,All-Devices,Uttar Pradesh,Carousel,0.29,0.0,21,997,0.0217,0.0,6.09,0.0,0.0,0,0.0351,0.0351,30.0,997,0.0,0.07,0.0685,facebook,All-Devices,0.0,6.09,0.0,Evening,4,13.4,2026-09-23,2026-09-23,0.37,-1.0,0.0,0,0.0,0.108,0.0685,20,Mature,Rural,Winter,2026-09-23,2026-08-03T15:45:00,v2.0,Demo
AD_0266,Electronics,Desktop,Uttar Pradesh,Video,0.41,17.9,1,122,0.01,10.4,0.41,0.0,0.0,0,0.0336,0.0336,29.0,122,0.58,0.05,0.0122,facebook,Desktop,0.0,0.41,0.0,Morning,7,19.6,2026-09-24,2026-09-24,0.83,-1.0,0.0,0,0.0,0.34,0.0122,15,Growing,Urban,Fall,2026-09-24,2026-08-03T15:45:00,v2.0,Demo
AD_0267,Fashion,Tablet,Delhi,Video,1.21,35.6,10,448,0.0234,27.4,12.1,0.0,0.0,0,0.0229,0.0229,40.0,448,0.77,0.07,0.0829,other,Tablet,0.0,12.1,0.0,Night,1,20.0,2026-09-25,2026-09-25,0.41,-1.0,0.0,0,0.0,0.502,0.0829,69,New,Urban,Fall,2026-09-25,2026-08-03T15:45:00,v2.0,Demo
AD_0268,Travel,All-Devices,Tamil Nadu,Text,1.12,0.0,23,1478,0.0159,0.0,25.76,0.0,0.0,0,0.0203,0.0203,28.0,1478,0.0,0.16,0.0583,google,All-Devices,0.0,25.76,0.0,Night,7,12.4,2026-09-26,2026-09-26,0.07,-1.0,0.0,0,0.0,0.08,0.0583,77,Declining,Rural,Fall,2026-09-26,2026-08-03T15:45:00,v2.0,Demo
AD_0269,Fashion,Tablet,Maharashtra,Text,0.95,0.0,20,627,0.0319,0.0,19.0,0.0,0.0,0,0.0399,0.0399,23.0,627,0.0,0.2,0.035,instagram,Tablet,0.0,19.0,0.0,Morning,7,13.9,2026-09-27,2026-09-27,0.17,-1.0,0.0,0,0.0,0.159,0.035,51,Growing,Semi-Urban,Fall,2026-09-27,2026-08-03T15:45:00,v2.0,Demo
AD_0270,Health,Desktop,Maharashtra,Image,1.36,0.0,9,908,0.0101,0.0,12.24,0.0,0.0,0,0.013,0.013,23.0,908,0.0,0.2,0.0155,facebook,Desktop,0.0,12.24,0.0,Night,2,19.5,2026-09-28,2026-09-28,0.04,-1.0,0.0,0,0.0,0.05,0.0155,76,New,Rural,Summer,2026-09-28,2026-08-03T15:45:00,v2.0,Demo
AD_0271,Food,Desktop,Karnataka,Carousel,0.94,0.0,3,179,0.0202,0.0,2.82,0.0,0.0,0,0.0241,0.0241,42.0,179,0.0,0.12,0.0246,other,Desktop,0.0,2.82,0.0,Afternoon,1,18.3,2026-09-29,2026-09-29,0.11,-1.0,0.0,0,0.0,0.101,0.0246,62,New,Rural,Spring,2026-09-29,2026-08-03T15:45:00,v2.0,Demo
AD_0272,Fashion,Tablet,Uttar Pradesh,Carousel,0.78,0.0,22,980,0.0229,0.0,17.16,32.22,1.88,1,0.0285,0.0285,49.0,980,0.0,0.18,0.0906,instagram,Tablet,1.88,17.16,32.22,Evening,5,7.1,2026-09-30,2026-09-30,0.15,0.4674,17.16,0,0.0583,0.114,0.0906,119,Growing,Semi-Urban,Summer,2026-09-30,2026-08-03T15:45:00,v2.0,Demo
AD_0273,Electronics,All-Devices,Maharashtra,Text,0.61,0.0,7,1279,0.006,0.0,4.27,0.0,0.0,0,0.0295,0.0295,32.0,1279,0.0,0.16,0.0717,google,All-Devices,0.0,4.27,0.0,Evening,6,11.5,2026-10-01,2026-10-01,0.05,-1.0,0.0,0,0.0,0.03,0.0717,85,Declining,Rural,Spring,2026-10-01,2026-08-03T15:45:00,v2.0,Demo
AD_0274,Food,Mobile,Uttar Pradesh,Image,1.42,0.0,5,315,0.0159,0.0,7.1,79.2,11.15,1,0.0121,0.0121,19.0,315,0.0,0.13,0.0325,other,Mobile,12.01,7.1,79.2,Afternoon,7,12.9,2026-10-02,2026-10-02,0.06,0.9104,7.1,0,0.1408,0.08,0.0325,37,Growing,Rural,Spring,2026-10-02,2026-08-03T15:45:00,v2.0,Demo
AD_0275,Food,Desktop,Maharashtra,Carousel,0.26,0.0,22,842,0.027,0.0,5.72,0.0,0.0,0,0.0279,0.0279,23.0,842,0.0,0.14,0.0159,facebook,Desktop,0.0,5.72,0.0,Night,1,10.2,2026-10-03,2026-10-03,0.52,-1.0,0.0,0,0.0,0.135,0.0159,6,Declining,Rural,Winter,2026-10-03,2026-08-03T15:45:00,v2.0,Demo
AD_0276,Electronics,All-Devices,Delhi,Text,1.41,0.0,8,302,0.0296,0.0,11.28,0.0,0.0,0,0.0336,0.0336,56.0,302,0.0,0.07,0.0722,instagram,All-Devices,0.0,11.28,0.0,Night,7,9.8,2026-10-04,2026-10-04,0.1,-1.0,0.0,0,0.0,0.148,0.0722,71,Mature,Urban,Fall,2026-10-04,2026-08-03T15:45:00,v2.0,Demo
AD_0277,Fashion,All-Devices,Tamil Nadu,Video,1.27,29.0,12,871,0.0144,18.3,15.24,102.02,6.69,1,0.0068,0.0068,39.0,871,0.63,0.19,0.0615,facebook,All-Devices,6.38,15.24,102.02,Evening,2,7.5,2026-10-05,2026-10-05,0.3,0.8506,15.24,0,0.0656,0.387,0.0615,26,Growing,Urban,Spring,2026-10-05,2026-08-03T15:45:00,v2.0,Demo
AD_0278,Electronics,Mobile,Maharashtra,Carousel,0.33,0.0,39,1362,0.029,0.0,12.87,107.67,8.37,1,0.0369,0.0369,37.0,1362,0.0,0.1,0.0464,google,Mobile,8.88,12.87,107.67,Night,3,16.0,2026-10-06,2026-10-06,0.44,0.8805,12.87,1,0.0777,0.145,0.0464,106,Growing,Urban,Fall,2026-10-06,2026-08-03T15:45:00,v2.0,Demo
AD_0279,Travel,Desktop,Uttar Pradesh,Image,0.91,0.0,7,213,0.034,0.0,6.37,0.0,0.0,0,0.006,0.006,20.0,213,0.0,0.12,0.0427,instagram,Desktop,0.0,6.37,0.0,Evening,1,10.7,2026-10-07,2026-10-07,0.19,-1.0,0.0,0,0.0,0.17,0.0427,112,Declining,Rural,Fall,2026-10-07,2026-08-03T15:45:00,v2.0,Demo
AD_0280,Food,Desktop,Delhi,Image,1.32,0.0,4,144,0.0307,0.0,5.28,106.64,20.2,1,0.0175,0.0175,49.0,144,0.0,0.15,0.0295,google,Desktop,22.19,5.28,106.64,Evening,4,7.7,2026-10-08,2026-10-08,0.12,0.9505,5.28,1,0.1894,0.154,0.0295,8,Declining,Semi-Urban,Fall,2026-10-08,2026-08-03T15:45:00,v2.0,Demo
AD_0281,Gaming,All-Devices,Maharashtra,Image,0.92,0.0,7,882,0.0085,0.0,6.44,0.0,0.0,0,0.0056,0.0056,40.0,882,0.0,0.1,0.0703,google,All-Devices,0.0,6.44,0.0,Afternoon,3,10.2,2026-10-09,2026-10-09,0.05,-1.0,0.0,0,0.0,0.042,0.0703,73,Growing,Urban,Summer,2026-10-09,2026-08-03T15:45:00,v2.0,Demo
AD_0282,Gaming,All-Devices,Karnataka,Video,1.37,36.4,32,1183,0.0272,8.0,43.84,95.42,2.18,1,0.0077,0.0077,26.0,1183,0.22,0.09,0.0974,other,All-Devices,2.31,43.84,95.42,Evening,7,18.2,2026-10-10,2026-10-10,0.18,0.5406,43.84,1,0.0228,0.246,0.0974,91,New,Semi-Urban,Fall,2026-10-10,2026-08-03T15:45:00,v2.0,Demo
AD_0283,Health,Mobile,Tamil Nadu,Carousel,1.42,0.0,5,385,0.0146,0.0,7.1,100.63,14.17,1,0.0369,0.0369,23.0,385,0.0,0.14,0.0258,facebook,Mobile,13.87,7.1,100.63,Night,4,18.9,2026-10-11,2026-10-11,0.05,0.9294,7.1,0,0.1408,0.073,0.0258,4,New,Rural,Spring,2026-10-11,2026-08-03T15:45:00,v2.0,Demo
AD_0284,Electronics,Mobile,Maharashtra,Carousel,0.72,0.0,30,871,0.0347,0.0,21.6,0.0,0.0,0,0.0174,0.0174,34.0,871,0.0,0.05,0.0637,instagram,Mobile,0.0,21.6,0.0,Night,4,13.8,2026-10-12,2026-10-12,0.24,-1.0,0.0,0,0.0,0.174,0.0637,21,New,Urban,Summer,2026-10-12,2026-08-03T15:45:00,v2.0,Demo
AD_0285,Electronics,Desktop,Delhi,Video,0.66,8.9,5,287,0.0196,2.4,3.3,0.0,0.0,0,0.0199,0.0199,53.0,287,0.27,0.16,0.0482,google,Desktop,0.0,3.3,0.0,Morning,4,12.8,2026-10-13,2026-10-13,0.35,-1.0,0.0,0,0.0,0.233,0.0482,31,Mature,Rural,Fall,2026-10-13,2026-08-03T15:45:00,v2.0,Demo
AD_0286,Health,Tablet,Karnataka,Carousel,1.41,0.0,3,430,0.0087,0.0,4.23,0.0,0.0,0,0.0125,0.0125,54.0,430,0.0,0.13,0.0502,google,Tablet,0.0,4.23,0.0,Night,1,20.7,2026-10-14,2026-10-14,0.03,-1.0,0.0,0,0.0,0.044,0.0502,21,Mature,Semi-Urban,Winter,2026-10-14,2026-08-03T15:45:00,v2.0,Demo
AD_0287,Health,Desktop,Delhi,Video,1.06,18.1,25,948,0.0268,4.9,26.5,0.0,0.0,0,0.0259,0.0259,43.0,948,0.27,0.14,0.0329,instagram,Desktop,0.0,26.5,0.0,Morning,5,9.8,2026-10-15,2026-10-15,0.25,-1.0,0.0,0,0.0,0.269,0.0329,104,Declining,Urban,Fall,2026-10-15,2026-08-03T15:45:00,v2.0,Demo
AD_0288,Health,All-Devices,Delhi,Video,0.31,7.2,7,532,0.0147,1.4,2.17,0.0,0.0,0,0.0258,0.0258,49.0,532,0.19,0.14,0.0843,google,All-Devices,0.0,2.17,0.0,Evening,7,10.0,2026-10-16,2026-10-16,0.54,-1.0,0.0,0,0.0,0.168,0.0843,25,Mature,Urban,Fall,2026-10-16,2026-08-03T15:45:00,v2.0,Demo
AD_0289,Food,Desktop,Karnataka,Video,0.21,31.8,33,951,0.0349,11.8,6.93,0.0,0.0,0,0.018,0.018,23.0,951,0.37,0.13,0.0537,other,Desktop,0.0,6.93,0.0,Night,3,11.1,2026-10-17,2026-10-17,1.71,-1.0,0.0,0,0.0,0.36,0.0537,103,New,Urban,Summer,2026-10-17,2026-08-03T15:45:00,v2.0,Demo
AD_0290,Travel,Tablet,Delhi,Image,0.91,0.0,37,1098,0.0344,0.0,33.67,52.83,1.57,1,0.0167,0.0167,43.0,1098,0.0,0.14,0.0589,other,Tablet,1.49,33.67,52.83,Afternoon,2,9.4,2026-10-18,2026-10-18,0.19,0.3627,33.67,0,0.0297,0.172,0.0589,15,Growing,Urban,Spring,2026-10-18,2026-08-03T15:45:00,v2.0,Demo
AD_0291,Electronics,Mobile,Karnataka,Carousel,1.41,0.0,29,1190,0.0247,0.0,40.89,98.07,2.4,1,0.036,0.036,46.0,1190,0.0,0.15,0.0374,other,Mobile,2.49,40.89,98.07,Afternoon,5,12.3,2026-10-19,2026-10-19,0.09,0.5831,40.89,1,0.0245,0.124,0.0374,117,Mature,Semi-Urban,Fall,2026-10-19,2026-08-03T15:45:00,v2.0,Demo
AD_0292,Food,Tablet,Maharashtra,Video,1.29,17.2,4,531,0.0089,3.8,5.16,37.35,7.24,1,0.0184,0.0184,26.0,531,0.22,0.16,0.0264,other,Tablet,6.69,5.16,37.35,Afternoon,7,19.8,2026-10-20,2026-10-20,0.12,0.8618,5.16,0,0.1938,0.154,0.0264,35,Mature,Urban,Summer,2026-10-20,2026-08-03T15:45:00,v2.0,Demo
AD_0293,Health,Tablet,Karnataka,Carousel,1.06,0.0,37,1465,0.0256,0.0,39.22,113.19,2.89,1,0.0223,0.0223,55.0,1465,0.0,0.16,0.0177,google,Tablet,2.67,39.22,113.19,Evening,1,15.6,2026-10-21,2026-10-21,0.12,0.6535,39.22,1,0.0255,0.128,0.0177,49,New,Rural,Summer,2026-10-21,2026-08-03T15:45:00,v2.0,Demo
AD_0294,Electronics,Tablet,Karnataka,Image,0.34,0.0,7,966,0.0078,0.0,2.38,0.0,0.0,0,0.0149,0.0149,26.0,966,0.0,0.18,0.0743,instagram,Tablet,0.0,2.38,0.0,Evening,4,12.8,2026-10-22,2026-10-22,0.11,-1.0,0.0,0,0.0,0.039,0.0743,43,Mature,Urban,Spring,2026-10-22,2026-08-03T15:45:00,v2.0,Demo
AD_0295,Food,Mobile,Tamil Nadu,Video,0.49,5.2,6,1043,0.0059,3.5,2.94,41.5,14.12,1,0.0325,0.0325,31.0,1043,0.67,0.08,0.0277,instagram,Mobile,14.54,2.94,41.5,Morning,2,20.1,2026-10-23,2026-10-23,0.74,0.9292,2.94,0,0.3401,0.365,0.0277,41,Declining,Semi-Urban,Summer,2026-10-23,2026-08-03T15:45:00,v2.0,Demo
AD_0296,Travel,Tablet,Karnataka,Text,1.33,0.0,30,1013,0.0297,0.0,39.9,69.81,1.75,1,0.0189,0.0189,44.0,1013,0.0,0.11,0.0721,instagram,Tablet,1.82,39.9,69.81,Afternoon,7,7.7,2026-10-24,2026-10-24,0.11,0.4284,39.9,0,0.0251,0.148,0.0721,37,Growing,Urban,Spring,2026-10-24,2026-08-03T15:45:00,v2.0,Demo
AD_0297,Food,Tablet,Karnataka,Image,0.4,0.0,6,586,0.0113,0.0,2.4,33.82,14.09,1,0.023,0.023,45.0,586,0.0,0.19,0.0451,instagram,Tablet,13.18,2.4,33.82,Morning,3,9.9,2026-10-25,2026-10-25,0.14,0.929,2.4,0,0.4167,0.056,0.0451,57,New,Semi-Urban,Winter,2026-10-25,2026-08-03T15:45:00,v2.0,Demo
AD_0298,Travel,Tablet,Maharashtra,Text,0.53,0.0,18,1152,0.0164,0.0,9.54,0.0,0.0,0,0.0139,0.0139,47.0,1152,0.0,0.11,0.0474,facebook,Tablet,0.0,9.54,0.0,Morning,7,14.9,2026-10-26,2026-10-26,0.15,-1.0,0.0,0,0.0,0.082,0.0474,42,Declining,Semi-Urban,Fall,2026-10-26,2026-08-03T15:45:00,v2.0,Demo
AD_0299,Health,All-Devices,Tamil Nadu,Carousel,0.32,0.0,42,1246,0.0342,0.0,13.44,111.24,8.28,1,0.0396,0.0396,23.0,1246,0.0,0.07,0.0522,instagram,All-Devices,9.01,13.44,111.24,Night,5,15.6,2026-10-27,2026-10-27,0.53,0.8792,13.44,1,0.0744,0.171,0.0522,47,New,Rural,Summer,2026-10-27,2026-08-03T15:45:00,v2.0,Demo
AD_0300,Travel,Tablet,Uttar Pradesh,Carousel,1.06,0.0,16,1085,0.0151,0.0,16.96,0.0,0.0,0,0.0152,0.0152,54.0,1085,0.0,0.13,0.0431,facebook,Tablet,0.0,16.96,0.0,Night,6,7.6,2026-10-28,2026-10-28,0.07,-1.0,0.0,0,0.0,0.076,0.0431,92,Declining,Urban,Winter,2026-10-28,2026-08-03T15:45:00,v2.0,Demo
AD_0301,Electronics,Mobile,Maharashtra,Image,1.42,0.0,2,177,0.0139,0.0,2.84,0.0,0.0,0,0.032,0.032,40.0,177,0.0,0.07,0.0191,facebook,Mobile,0.0,2.84,0.0,Afternoon,5,12.6,2026-10-29,2026-10-29,0.05,-1.0,0.0,0,0.0,0.069,0.0191,61,Growing,Urban,Summer,2026-10-29,2026-08-03T15:45:00,v2.0,Demo
AD_0302,Health,Tablet,Maharashtra,Carousel,0.51,0.0,4,141,0.0325,0.0,2.04,0.0,0.0,0,0.02,0.02,38.0,141,0.0,0.08,0.0379,other,Tablet,0.0,2.04,0.0,Evening,7,16.1,2026-10-30,2026-10-30,0.32,-1.0,0.0,0,0.0,0.162,0.0379,14,Growing,Urban,Summer,2026-10-30,2026-08-03T15:45:00,v2.0,Demo
AD_0303,Electronics,Tablet,Uttar Pradesh,Text,0.79,0.0,4,592,0.0083,0.0,3.16,0.0,0.0,0,0.0122,0.0122,59.0,592,0.0,0.2,0.0697,facebook,Tablet,0.0,3.16,0.0,Night,2,16.8,2026-10-31,2026-10-31,0.05,-1.0,0.0,0,0.0,0.042,0.0697,68,Declining,Rural,Winter,2026-10-31,2026-08-03T15:45:00,v2.0,Demo
AD_0304,Gaming,Mobile,Karnataka,Video,1.01,37.1,24,895,0.0278,24.9,24.24,113.18,4.67,1,0.033,0.033,49.0,895,0.67,0.13,0.0699,google,Mobile,4.36,24.24,113.18,Evening,7,15.9,2026-11-01,2026-11-01,0.47,0.7858,24.24,1,0.0413,0.474,0.0699,53,Declining,Rural,Summer,2026-11-01,2026-08-03T15:45:00,v2.0,Demo
AD_0305,Fashion,Tablet,Delhi,Video,1.5,44.5,35,1038,0.0346,31.6,52.5,0.0,0.0,0,0.0167,0.0167,23.0,1038,0.71,0.09,0.0358,facebook,Tablet,0.0,52.5,0.0,Morning,7,11.5,2026-11-02,2026-11-02,0.35,-1.0,0.0,0,0.0,0.528,0.0358,84,Declining,Semi-Urban,Summer,2026-11-02,2026-08-03T15:45:00,v2.0,Demo
AD_0306,Travel,Mobile,Tamil Nadu,Video,0.29,28.9,15,496,0.032,7.5,4.35,0.0,0.0,0,0.0353,0.0353,50.0,496,0.26,0.2,0.0514,other,Mobile,0.0,4.35,0.0,Morning,1,8.3,2026-11-03,2026-11-03,1.0,-1.0,0.0,0,0.0,0.29,0.0514,34,Declining,Semi-Urban,Winter,2026-11-03,2026-08-03T15:45:00,v2.0,Demo
AD_0307,Fashion,Tablet,Delhi,Image,0.82,0.0,10,439,0.0246,0.0,8.2,0.0,0.0,0,0.037,0.037,22.0,439,0.0,0.19,0.0274,facebook,Tablet,0.0,8.2,0.0,Morning,3,13.0,2026-11-04,2026-11-04,0.15,-1.0,0.0,0,0.0,0.123,0.0274,76,Declining,Semi-Urban,Summer,2026-11-04,2026-08-03T15:45:00,v2.0,Demo
AD_0308,Fashion,Mobile,Uttar Pradesh,Carousel,0.67,0.0,10,721,0.0144,0.0,6.7,0.0,0.0,0,0.0351,0.0351,19.0,721,0.0,0.12,0.0289,google,Mobile,0.0,6.7,0.0,Morning,2,8.8,2026-11-05,2026-11-05,0.11,-1.0,0.0,0,0.0,0.072,0.0289,97,Declining,Rural,Spring,2026-11-05,2026-08-03T15:45:00,v2.0,Demo
AD_0309,Travel,Tablet,Maharashtra,Text,1.32,0.0,1,92,0.0126,0.0,1.32,0.0,0.0,0,0.0062,0.0062,35.0,92,0.0,0.09,0.0121,google,Tablet,0.0,1.32,0.0,Afternoon,7,20.3,2026-11-06,2026-11-06,0.05,-1.0,0.0,0,0.0,0.063,0.0121,24,Growing,Rural,Summer,2026-11-06,2026-08-03T15:45:00,v2.0,Demo
AD_0310,Health,Tablet,Maharashtra,Carousel,0.79,0.0,8,303,0.0296,0.0,6.32,0.0,0.0,0,0.0326,0.0326,60.0,303,0.0,0.18,0.0907,google,Tablet,0.0,6.32,0.0,Morning,4,13.7,2026-11-07,2026-11-07,0.19,-1.0,0.0,0,0.0,0.148,0.0907,20,Declining,Rural,Fall,2026-11-07,2026-08-03T15:45:00,v2.0,Demo
AD_0311,Gaming,All-Devices,Tamil Nadu,Carousel,0.3,0.0,37,1203,0.0314,0.0,11.1,0.0,0.0,0,0.0194,0.0194,25.0,1203,0.0,0.16,0.029,other,All-Devices,0.0,11.1,0.0,Night,3,11.4,2026-11-08,2026-11-08,0.52,-1.0,0.0,0,0.0,0.157,0.029,69,Mature,Semi-Urban,Summer,2026-11-08,2026-08-03T15:45:00,v2.0,Demo
AD_0312,Electronics,All-Devices,Maharashtra,Carousel,1.01,0.0,23,1133,0.0208,0.0,23.23,110.21,4.74,1,0.0356,0.0356,46.0,1133,0.0,0.15,0.0305,other,All-Devices,4.82,23.23,110.21,Morning,5,17.7,2026-11-09,2026-11-09,0.1,0.7892,23.23,1,0.043,0.104,0.0305,102,Growing,Rural,Fall,2026-11-09,2026-08-03T15:45:00,v2.0,Demo
AD_0313,Food,Tablet,Maharashtra,Video,1.19,43.4,8,712,0.0123,20.8,9.52,0.0,0.0,0,0.0273,0.0273,25.0,712,0.48,0.18,0.0352,instagram,Tablet,0.0,9.52,0.0,Evening,2,14.0,2026-11-10,2026-11-10,0.25,-1.0,0.0,0,0.0,0.302,0.0352,30,New,Semi-Urban,Fall,2026-11-10,2026-08-03T15:45:00,v2.0,Demo
AD_0314,Electronics,Tablet,Tamil Nadu,Text,0.15,0.0,4,516,0.0084,0.0,0.6,0.0,0.0,0,0.0342,0.0342,48.0,516,0.0,0.15,0.0215,other,Tablet,0.0,0.6,0.0,Night,5,11.3,2026-11-11,2026-11-11,0.28,-1.0,0.0,0,0.0,0.042,0.0215,88,Growing,Semi-Urban,Summer,2026-11-11,2026-08-03T15:45:00,v2.0,Demo
AD_0315,Food,Desktop,Tamil Nadu,Text,1.31,0.0,2,336,0.0076,0.0,2.62,0.0,0.0,0,0.0225,0.0225,39.0,336,0.0,0.09,0.0675,google,Desktop,0.0,2.62,0.0,Evening,7,18.4,2026-11-12,2026-11-12,0.03,-1.0,0.0,0,0.0,0.038,0.0675,107,New,Urban,Winter,2026-11-12,2026-08-03T15:45:00,v2.0,Demo
AD_0316,Electronics,Mobile,Uttar Pradesh,Carousel,0.4,0.0,28,1060,0.0266,0.0,11.2,0.0,0.0,0,0.0237,0.0237,47.0,1060,0.0,0.15,0.0168,google,Mobile,0.0,11.2,0.0,Evening,5,19.1,2026-11-13,2026-11-13,0.33,-1.0,0.0,0,0.0,0.133,0.0168,104,New,Urban,Spring,2026-11-13,2026-08-03T15:45:00,v2.0,Demo
AD_0317,Travel,Desktop,Maharashtra,Video,0.9,37.8,14,827,0.0176,22.3,12.6,38.29,3.04,1,0.0101,0.0101,27.0,827,0.59,0.1,0.0221,other,Desktop,3.28,12.6,38.29,Afternoon,5,16.4,2026-11-14,2026-11-14,0.43,0.6709,12.6,0,0.0794,0.383,0.0221,7,Mature,Urban,Spring,2026-11-14,2026-08-03T15:45:00,v2.0,Demo
AD_0318,Gaming,All-Devices,Maharashtra,Video,0.71,32.1,12,394,0.0322,8.3,8.52,0.0,0.0,0,0.0324,0.0324,49.0,394,0.26,0.16,0.068,facebook,All-Devices,0.0,8.52,0.0,Afternoon,1,7.7,2026-11-15,2026-11-15,0.41,-1.0,0.0,0,0.0,0.291,0.068,36,Declining,Semi-Urban,Summer,2026-11-15,2026-08-03T15:45:00,v2.0,Demo
AD_0319,Food,All-Devices,Uttar Pradesh,Text,1.12,0.0,18,691,0.0272,0.0,20.16,110.5,5.48,1,0.0197,0.0197,60.0,691,0.0,0.14,0.0406,other,All-Devices,5.35,20.16,110.5,Evening,5,14.9,2026-11-16,2026-11-16,0.12,0.8176,20.16,1,0.0496,0.136,0.0406,38,Declining,Urban,Winter,2026-11-16,2026-08-03T15:45:00,v2.0,Demo
AD_0320,Health,All-Devices,Karnataka,Video,0.65,21.1,4,431,0.0107,6.3,2.6,0.0,0.0,0,0.0225,0.0225,46.0,431,0.3,0.06,0.0737,other,All-Devices,0.0,2.6,0.0,Evening,4,17.7,2026-11-17,2026-11-17,0.31,-1.0,0.0,0,0.0,0.204,0.0737,80,Growing,Urban,Winter,2026-11-17,2026-08-03T15:45:00,v2.0,Demo
AD_0321,Electronics,All-Devices,Karnataka,Video,1.32,28.1,17,739,0.0234,18.0,22.44,0.0,0.0,0,0.0325,0.0325,39.0,739,0.64,0.13,0.0602,google,All-Devices,0.0,22.44,0.0,Morning,4,8.9,2026-11-18,2026-11-18,0.33,-1.0,0.0,0,0.0,0.437,0.0602,52,Declining,Urban,Spring,2026-11-18,2026-08-03T15:45:00,v2.0,Demo
AD_0322,Electronics,Tablet,Karnataka,Video,1.14,17.3,24,1326,0.0181,14.0,27.36,0.0,0.0,0,0.026,0.026,57.0,1326,0.81,0.1,0.033,instagram,Tablet,0.0,27.36,0.0,Night,3,10.2,2026-11-19,2026-11-19,0.44,-1.0,0.0,0,0.0,0.496,0.033,15,Mature,Rural,Winter,2026-11-19,2026-08-03T15:45:00,v2.0,Demo
AD_0323,Food,All-Devices,Uttar Pradesh,Image,1.02,0.0,25,1129,0.0223,0.0,25.5,103.1,4.04,1,0.012,0.012,19.0,1129,0.0,0.1,0.0686,google,All-Devices,4.39,25.5,103.1,Morning,7,19.4,2026-11-20,2026-11-20,0.11,0.7527,25.5,1,0.0392,0.112,0.0686,46,Growing,Semi-Urban,Summer,2026-11-20,2026-08-03T15:45:00,v2.0,Demo
AD_0324,Health,Tablet,Maharashtra,Carousel,1.22,0.0,13,506,0.0271,0.0,15.86,0.0,0.0,0,0.0257,0.0257,49.0,506,0.0,0.14,0.0205,instagram,Tablet,0.0,15.86,0.0,Afternoon,6,7.3,2026-11-21,2026-11-21,0.11,-1.0,0.0,0,0.0,0.136,0.0205,23,Growing,Urban,Summer,2026-11-21,2026-08-03T15:45:00,v2.0,Demo
AD_0325,Health,Tablet,Uttar Pradesh,Text,1.17,0.0,30,1032,0.0292,0.0,35.1,89.96,2.56,1,0.0193,0.0193,55.0,1032,0.0,0.1,0.0583,google,Tablet,2.79,35.1,89.96,Afternoon,5,17.5,2026-11-22,2026-11-22,0.12,0.6098,35.1,1,0.0285,0.146,0.0583,12,Growing,Rural,Winter,2026-11-22,2026-08-03T15:45:00,v2.0,Demo
